
15088.01000000,15002,0.573323556859087,2018-01-04T06:25:42.794000Z
15075.00000000,14975,0.667779632721202,2018-01-04T06:30:55.223000Z
15079.80000000,15033.912,0.3052299361603221,2018-01-04T06:35:56.134000Z
15079.80000000,14930,1.0033489618218305,2018-01-04T06:40:53.804000Z
15113.17000000,15031.91,0.5405833323908952,2018-01-04T06:45:55.348000Z
15075.01000000,14960.1,0.7681098388379747,2018-01-04T06:50:58.445000Z
15001.00000000,14900.11123398,0.6771007574085821,2018-01-04T06:55:59.156000Z
14932.74000000,14860.00000999,0.48950195128598767,2018-01-04T07:01:01.639000Z
14975.99000000,14855,0.8144732413328831,2018-01-04T07:06:07.118000Z
14984.36000000,14859,0.8436637727976349,2018-01-04T07:11:06.313000Z
14933.40000000,14812,0.8196057250877643,2018-01-04T07:16:08.885000Z
14929.00000000,14763.92346024,1.1181075288324294,2018-01-04T07:21:09.592000Z
14968.22000000,14811,1.0615083383971329,2018-01-04T07:26:09.833000Z
14954.90000000,14800.00000001,1.046621621553339,2018-01-04T07:31:04.103000Z
14939.99000000,14835.00000001,0.7077182338384105,2018-01-04T07:36:12.001000Z
14984.88000000,14834.99999999,1.0103134479952884,2018-01-04T07:41:12.551000Z
14968.43000000,14836,0.8926260447560008,2018-01-04T07:46:14.247000Z
14929.00000000,14800.00000001,0.8716216215534596,2018-01-04T07:51:13.595000Z
14921.01000000,14760.5000001,1.0874292869409032,2018-01-04T07:56:09.921000Z
14920.87000000,14836.00000005,0.5720544617802265,2018-01-04T08:01:11.383000Z
14930.02000000,14782.00000005,1.0013529965464711,2018-01-04T08:06:15.541000Z
14919.68000000,14800,0.8086486486486506,2018-01-04T08:11:16.515000Z
14909.72000000,14820.1,0.6047192664017043,2018-01-04T08:16:13.832000Z
14884.51000000,14790,0.639012846517919,2018-01-04T08:21:21.781000Z
14800.00000000,14707.0005,0.6323485200126286,2018-01-04T08:26:21.695000Z
14655.01000000,14520.00000001,0.9298209365696034,2018-01-04T08:31:27.179000Z
14600.01000000,14450,1.038131487889275,2018-01-04T08:36:28.564000Z
14525.23000000,14369.05640997,1.086874360947165,2018-01-04T08:41:29.495000Z
14542.82000000,14365.34706024,1.2354239616751408,2018-01-04T08:46:30.230000Z
14517.02000000,14444.8544872,0.49959321406766777,2018-01-04T08:51:32.270000Z
14518.35000000,14375.00005,0.9972170400096785,2018-01-04T08:56:31.806000Z
14321.01000000,14158.31,1.149148450627234,2018-01-04T09:01:33.489000Z
14393.13000000,14165.00000002,1.6105188844311846,2018-01-04T09:06:32.240000Z
14407.00000000,14233.00099999,1.222503954086161,2018-01-04T09:11:33.647000Z
14530.60000000,14390.92454154,0.97058016013371,2018-01-04T09:16:35.796000Z
14481.90000000,14350,0.9191637630661995,2018-01-04T09:21:34.308000Z
14569.36000000,14403,1.1550371450392318,2018-01-04T09:26:34.037000Z
14564.87000000,14440,0.8647506925207813,2018-01-04T09:31:36.699000Z
14574.07000000,14400.99999999,1.201791542324288,2018-01-04T09:36:39.207000Z
14563.56000000,14420,0.995561719833561,2018-01-04T09:41:35.074000Z
14556.59000000,14390.00000001,1.1576789436406085,2018-01-04T09:46:38.574000Z
14601.26000000,14478.00000002,0.851360685038197,2018-01-04T09:51:39.516000Z
14590.00000000,14400,1.3194444444444444,2018-01-04T09:56:35.568000Z
14577.88000000,14340,1.6588563458856291,2018-01-04T10:01:40.925000Z
14565.00000000,14380.00000906,1.2865089765190658,2018-01-04T10:06:40.797000Z
14622.51000000,14499,0.8518518518518533,2018-01-04T10:11:44.362000Z
14582.17000000,14388.5,1.3460054904958825,2018-01-04T10:16:46.002000Z
14540.09000000,14360,1.254108635097494,2018-01-04T10:21:44.383000Z
14590.00000000,14400.81435754,1.313714889748197,2018-01-04T10:26:44.235000Z
14584.18000000,14420.00000002,1.1385575588056367,2018-01-04T10:31:48.361000Z
14595.42000000,14430.97437591,1.1395323684068988,2018-01-04T10:36:42.668000Z
14637.46000000,14450.45212122,1.2941316798343259,2018-01-04T10:41:48.962000Z
14687.21000000,14578.605,0.744961537815172,2018-01-04T10:46:49.163000Z
14686.56000000,14529.00000001,1.084451786013423,2018-01-04T10:51:49.829000Z
14531.86000000,14463.5869452,0.472034047008357,2018-01-04T10:56:53.618000Z
14531.01000000,14407.01,0.8606921214047883,2018-01-04T11:01:53.034000Z
14460.00000000,14349.99999999,0.7665505227183098,2018-01-04T11:06:48.362000Z
14406.87000000,14335,0.5013603069410589,2018-01-04T11:11:55.686000Z
14390.01000000,14300,0.6294405594405609,2018-01-04T11:16:56.132000Z
14432.00000000,14376.52500001,0.3858721074109423,2018-01-04T11:21:57.503000Z
14461.58000000,14400,0.4276388888888884,2018-01-04T11:26:59.290000Z
14535.01000000,14429.25508351,0.7329201395216832,2018-01-04T11:31:57.909000Z
14525.72000000,14450,0.5240138408304453,2018-01-04T11:37:01.510000Z
14523.96000000,14400.00000002,0.8608333331932443,2018-01-04T11:42:02.289000Z
14590.00000000,14457.98953006,0.9130624259032235,2018-01-04T11:47:00.386000Z
14594.13000000,14467.33000001,0.8764575079846164,2018-01-04T11:52:04.613000Z
14603.19000000,14507.82841193,0.6573112485365673,2018-01-04T11:56:58.188000Z
14615.05000000,14500,0.793448275862064,2018-01-04T12:02:01.889000Z
14613.71000000,14529.14706769,0.5820226880217207,2018-01-04T12:07:07.275000Z
14600.00000000,14599.99000002,0.00006849306061453527,2018-01-04T12:12:08.083000Z
14616.21000000,14577.37500002,0.26640598859497033,2018-01-04T12:17:02.423000Z
